time;e1;e2;e3;e4;e5;e6;e7;e8
27.03401;2.844438;2.578151;2.528869;2.413221;2.877457;2.027674;2.022582;2.020282
27.03501;2.845259;2.576672;2.529197;2.413385;2.877621;2.027346;2.022582;2.020446
27.03601;2.844438;2.578151;2.529362;2.413221;2.877292;2.027346;2.021925;2.019953
27.03701;2.845423;2.579958;2.528869;2.413057;2.876964;2.027346;2.022253;2.020282
27.03801;2.845587;2.57388;2.529033;2.413714;2.877457;2.027838;2.022746;2.020446
27.03901;2.845259;2.575194;2.528869;2.41355;2.877292;2.027838;2.022253;2.02061
27.04001;2.845259;2.577329;2.529526;2.413714;2.877621;2.028167;2.022582;2.02061
27.04101;2.845752;2.579465;2.530183;2.414371;2.877785;2.028331;2.02291;2.02061
27.04201;2.845423;2.574373;2.529526;2.413385;2.877128;2.028003;2.022417;2.020282
27.04301;2.845423;2.576837;2.528869;2.41355;2.877785;2.028003;2.02291;2.020939
27.04401;2.84493;2.578808;2.529033;2.413714;2.877785;2.028331;2.022746;2.021267
27.04501;2.84493;2.579794;2.529197;2.413714;2.877457;2.028003;2.022417;2.02061
27.04601;2.84493;2.57273;2.529362;2.41355;2.877292;2.028331;2.022582;2.02061
27.04701;2.844438;2.57503;2.52854;2.413221;2.877457;2.02751;2.022582;2.020282
27.04801;2.844602;2.576508;2.529197;2.41355;2.876964;2.027346;2.021925;2.020282
27.04901;2.845423;2.577987;2.52969;2.41355;2.877621;2.027838;2.022417;2.02061
27.05001;2.844602;2.574701;2.529033;2.413221;2.876964;2.027674;2.022089;2.020118
27.05101;2.845423;2.577494;2.529033;2.413385;2.877621;2.02751;2.022582;2.020282
27.05201;2.845423;2.579794;2.529033;2.413714;2.877621;2.02751;2.022253;2.020775
27.05301;2.845095;2.579794;2.529362;2.413385;2.877292;2.02751;2.022582;2.020118
27.05401;2.845259;2.573223;2.528869;2.413221;2.877621;2.02751;2.022582;2.02061
27.05501;2.845752;2.575522;2.529855;2.413878;2.878278;2.027838;2.023074;2.020939
27.05601;2.845423;2.577165;2.529855;2.413385;2.877621;2.027346;2.022253;2.020282
27.05701;2.845259;2.583079;2.529362;2.41355;2.877457;2.027181;2.022417;2.02061
27.05801;2.844766;2.573223;2.529526;2.413385;2.877457;2.027181;2.022253;2.020446
27.05901;2.844766;2.574701;2.529197;2.413057;2.876964;2.026524;2.022253;2.020118
27.06001;2.84493;2.576672;2.529526;2.41355;2.877621;2.026853;2.022417;2.02061
27.06101;2.84493;2.57158;2.528212;2.413221;2.877128;2.026524;2.022253;2.019953
27.06201;2.845259;2.572401;2.529362;2.41355;2.877292;2.026524;2.022417;2.020282
27.06301;2.845259;2.574701;2.52969;2.413221;2.877457;2.026688;2.022417;2.020775
27.06401;2.84493;2.57618;2.529526;2.413385;2.877128;2.02636;2.022253;2.02061
27.06501;2.845259;2.571251;2.52969;2.413878;2.877621;2.026524;2.022582;2.020775
27.06601;2.845752;2.574373;2.529855;2.414042;2.878114;2.027017;2.023239;2.021267
27.06701;2.845095;2.575687;2.529197;2.41355;2.877457;2.02636;2.022582;2.020446
27.06801;2.845095;2.576837;2.529526;2.41355;2.877457;2.02636;2.022746;2.020446
27.06901;2.84493;2.570266;2.528376;2.413221;2.877457;2.026031;2.022582;2.020446
27.07001;2.844766;2.57273;2.529033;2.413057;2.877292;2.025867;2.022253;2.02061
27.07101;2.844602;2.574865;2.529197;2.413714;2.877621;2.025867;2.022253;2.020446
27.07201;2.844766;2.575851;2.529362;2.413221;2.877128;2.025539;2.022253;2.020282
27.07301;2.845259;2.568294;2.529197;2.413221;2.877128;2.025374;2.022417;2.020446
27.07401;2.845259;2.571087;2.528869;2.41355;2.877621;2.025703;2.022746;2.020282
27.07501;2.84493;2.572894;2.528869;2.41355;2.877457;2.02521;2.022582;2.020282
27.07601;2.845423;2.57388;2.530019;2.413714;2.877785;2.025703;2.022746;2.020446
27.07701;2.845095;2.570923;2.529362;2.413878;2.877785;2.025867;2.023074;2.02061
27.07801;2.845095;2.572401;2.529197;2.413221;2.877457;2.02521;2.022582;2.020446
27.07901;2.845259;2.574373;2.52969;2.41355;2.877457;2.025703;2.022746;2.020775
27.08001;2.845423;2.574373;2.529197;2.41355;2.877621;2.025539;2.022746;2.020939
27.08101;2.84493;2.568952;2.529033;2.413385;2.877292;2.025374;2.022582;2.02061
27.08201;2.845095;2.571416;2.528869;2.41355;2.877457;2.025539;2.022746;2.02061
27.08301;2.844273;2.572566;2.528869;2.413385;2.877292;2.02521;2.022253;2.020282
27.08401;2.844109;2.571087;2.528705;2.413057;2.877292;2.024881;2.022253;2.020446
27.08501;2.844766;2.571416;2.528705;2.41355;2.877292;2.025374;2.022582;2.02061
27.08601;2.844602;2.573387;2.529033;2.41355;2.877128;2.025046;2.022582;2.020118
27.08701;2.844766;2.575358;2.529526;2.41355;2.877128;2.025374;2.022582;2.020282
27.08801;2.84493;2.567637;2.529362;2.413385;2.877457;2.025539;2.022746;2.020282
27.08901;2.844273;2.569444;2.529197;2.41355;2.877292;2.02521;2.022582;2.02061
27.09001;2.844438;2.57158;2.530019;2.413385;2.877621;2.025703;2.022746;2.020939
27.09101;2.844766;2.57388;2.52969;2.413878;2.878278;2.026031;2.023239;2.021267
27.09201;2.844602;2.568623;2.529362;2.413385;2.877457;2.025539;2.02291;2.020446
27.09301;2.84493;2.571251;2.52969;2.413385;2.877457;2.025539;2.02291;2.020282
27.09401;2.844273;2.572894;2.529526;2.413385;2.877457;2.026031;2.022746;2.02061
27.09501;2.844109;2.574044;2.529362;2.413221;2.877292;2.02521;2.022582;2.020446
27.09601;2.844602;2.567637;2.529362;2.413057;2.877457;2.025867;2.022746;2.020446
27.09701;2.844273;2.569773;2.529033;2.413221;2.876964;2.025539;2.022417;2.020282
27.09801;2.844273;2.571744;2.52854;2.413057;2.876964;2.025539;2.022253;2.019953
27.09901;2.844273;2.572894;2.52969;2.41355;2.877457;2.026196;2.022746;2.02061
27.10001;2.844438;2.567145;2.529526;2.413221;2.877128;2.025867;2.022746;2.020446
27.10101;2.84493;2.569773;2.52969;2.41355;2.877785;2.026196;2.02291;2.020446
27.10201;2.845259;2.57158;2.529526;2.413221;2.877457;2.026196;2.02291;2.02061
27.10301;2.844438;2.571744;2.529197;2.413385;2.877292;2.025867;2.022417;2.020282
27.10401;2.845259;2.568459;2.529362;2.41355;2.877457;2.026524;2.02291;2.020939
27.10501;2.845095;2.571087;2.52969;2.414371;2.878278;2.026688;2.023567;2.021267
27.10601;2.844766;2.571744;2.529197;2.41355;2.877457;2.026196;2.02291;2.02061
27.10701;2.845259;2.572073;2.529033;2.41355;2.877621;2.026524;2.02291;2.02061
27.10801;2.844766;2.567966;2.529197;2.41355;2.877785;2.026196;2.023239;2.020775
27.10901;2.844602;2.570266;2.528705;2.413385;2.877457;2.026196;2.02291;2.020282
27.11001;2.84493;2.571908;2.528869;2.41355;2.877457;2.02636;2.023074;2.020446
27.11101;2.844766;2.565502;2.52854;2.413385;2.877292;2.025867;2.022746;2.020118
27.11201;2.844602;2.56698;2.52854;2.412892;2.876799;2.025703;2.022417;2.019789
27.11301;2.844602;2.569609;2.52969;2.413385;2.877621;2.025867;2.023074;2.020282
27.11401;2.844602;2.570923;2.529197;2.413057;2.877292;2.026031;2.022582;2.020282
27.11501;2.844602;2.565666;2.52969;2.413385;2.877785;2.02636;2.02291;2.020282
27.11601;2.845259;2.56813;2.529855;2.41355;2.877785;2.02636;2.02291;2.020446
27.11701;2.844438;2.569773;2.529362;2.41355;2.877621;2.025867;2.023074;2.02061
27.11801;2.844766;2.571416;2.529197;2.41355;2.877621;2.02636;2.023239;2.02061
27.11901;2.84493;2.564188;2.529526;2.414042;2.878114;2.026524;2.02406;2.021267
27.12001;2.84493;2.565995;2.529362;2.413385;2.877785;2.026031;2.023239;2.02061
27.12101;2.845423;2.56813;2.529197;2.41355;2.877785;2.026196;2.023567;2.020939
27.12201;2.84493;2.568952;2.529197;2.413221;2.877457;2.02636;2.023567;2.02061
27.12301;2.845095;2.565502;2.529526;2.413221;2.877292;2.026196;2.023403;2.02061
27.12401;2.844766;2.567802;2.529362;2.41355;2.877457;2.02636;2.023567;2.02061
27.12501;2.844438;2.56928;2.529033;2.413057;2.877128;2.026196;2.023074;2.02061
27.12601;2.844602;2.569773;2.529362;2.413221;2.876964;2.025867;2.023074;2.020446
27.12701;2.84493;2.566323;2.52969;2.413221;2.877621;2.026524;2.02406;2.020446
27.12801;2.844438;2.568459;2.52854;2.413385;2.877292;2.026688;2.023567;2.02061
27.12901;2.845095;2.570594;2.528869;2.41355;2.877621;2.027017;2.023567;2.02061
27.13001;2.844766;2.576837;2.529197;2.413714;2.877785;2.026853;2.023896;2.020775
27.13101;2.844273;2.56468;2.52854;2.413221;2.877292;2.027017;2.023732;2.020282
27.13201;2.845095;2.56698;2.529033;2.413714;2.877457;2.027181;2.024224;2.020775
27.13301;2.845095;2.568952;2.529526;2.413878;2.878114;2.02751;2.024553;2.020939
27.13401;2.844766;2.565338;2.529855;2.413221;2.877621;2.027181;2.023732;2.020118
27.13501;2.845095;2.565995;2.529362;2.41355;2.877457;2.027181;2.023896;2.02061
27.13601;2.844766;2.567966;2.52854;2.413221;2.877457;2.027181;2.023896;2.020282
27.13701;2.844602;2.56928;2.529033;2.413057;2.877292;2.027181;2.023896;2.02061
27.13801;2.845095;2.563366;2.529197;2.413385;2.877457;2.027346;2.02406;2.02061
27.13901;2.844766;2.565502;2.52854;2.413221;2.877292;2.026853;2.023896;2.020118
27.14001;2.845259;2.567637;2.52854;2.413057;2.877128;2.027346;2.02406;2.020282
27.14101;2.845752;2.569116;2.529033;2.41355;2.877621;2.027346;2.02406;2.020446
27.14201;2.84608;2.564023;2.52854;2.41355;2.877457;2.027181;2.023896;2.02061
27.14301;2.846902;2.56698;2.529362;2.413878;2.877785;2.02751;2.024553;2.020939
27.14401;2.847395;2.56928;2.529855;2.414207;2.878114;2.027674;2.024881;2.020775
27.14501;2.847395;2.569444;2.529526;2.413385;2.877457;2.027346;2.024224;2.02061
27.14601;2.847887;2.562873;2.529526;2.413385;2.877785;2.027346;2.024389;2.020775
27.14701;2.847887;2.565173;2.52969;2.41355;2.877621;2.027017;2.024553;2.02061
27.14801;2.848544;2.567145;2.529362;2.413221;2.877621;2.026853;2.02406;2.020446
27.14901;2.848873;2.567966;2.529197;2.413385;2.877292;2.026853;2.024224;2.020446
27.15001;2.848544;2.563531;2.528212;2.413221;2.877292;2.02636;2.02406;2.020118
27.15101;2.848709;2.565666;2.52854;2.412892;2.876964;2.026524;2.02406;2.020118
27.15201;2.848709;2.56813;2.528869;2.41355;2.877457;2.026853;2.024389;2.02061
27.15301;2.848873;2.567966;2.529197;2.413221;2.877292;2.026853;2.02406;2.020446
27.15401;2.849202;2.562381;2.529033;2.413714;2.877785;2.027017;2.024553;2.020446
27.15501;2.849859;2.56468;2.529526;2.41355;2.877457;2.02636;2.024553;2.020446
27.15601;2.849694;2.566159;2.528869;2.413385;2.877128;2.026853;2.024224;2.020446
27.15701;2.850187;2.565338;2.52969;2.41355;2.877785;2.026688;2.024553;2.02061
27.15801;2.85068;2.564845;2.529526;2.413878;2.877785;2.026853;2.024881;2.021267
27.15901;2.850516;2.566652;2.529526;2.413714;2.877457;2.026524;2.024224;2.02061
27.16001;2.851009;2.568459;2.529197;2.41355;2.877785;2.02636;2.024717;2.020775
27.16101;2.850844;2.560574;2.528869;2.413221;2.877128;2.026196;2.023896;2.020282
27.16201;2.850187;2.562216;2.528705;2.413057;2.876964;2.025867;2.024224;2.020282
27.16301;2.850844;2.56468;2.529526;2.413385;2.877457;2.026524;2.024389;2.02061
27.16401;2.851173;2.565666;2.529362;2.41355;2.877457;2.026031;2.024224;2.02061
27.16501;2.85183;2.561724;2.528212;2.413221;2.876964;2.026196;2.02406;2.020446
27.16601;2.851994;2.564352;2.529197;2.41355;2.878114;2.02636;2.024389;2.02061
27.16701;2.851994;2.566323;2.528869;2.413057;2.877128;2.026031;2.024224;2.020282
27.16801;2.852158;2.567637;2.529526;2.413221;2.877949;2.026524;2.024553;2.02061
27.16901;2.852651;2.560738;2.529197;2.413714;2.877785;2.026524;2.024553;2.020775
27.17001;2.852323;2.562709;2.528869;2.413221;2.877292;2.025867;2.02406;2.020446
27.17101;2.85298;2.565009;2.529033;2.413385;2.877457;2.02636;2.024553;2.02061
27.17201;2.853308;2.565666;2.528705;2.413714;2.877949;2.026688;2.02521;2.020775
27.17301;2.852816;2.560902;2.528869;2.413221;2.877292;2.025867;2.024389;2.020282
27.17401;2.852816;2.563366;2.528705;2.41355;2.877457;2.026196;2.024553;2.020446
27.17501;2.851994;2.56468;2.529197;2.412892;2.877457;2.026196;2.02406;2.020118
27.17601;2.851501;2.565338;2.52854;2.412728;2.877128;2.025539;2.023567;2.019953
27.17701;2.852323;2.561395;2.529526;2.41355;2.877457;2.026196;2.024389;2.020446
27.17801;2.851337;2.563531;2.529033;2.413057;2.877621;2.025867;2.02406;2.020118
27.17901;2.851501;2.565502;2.529362;2.413714;2.877785;2.026196;2.02406;2.02061
27.18001;2.852158;2.567966;2.529526;2.41355;2.877621;2.02636;2.02406;2.020446
27.18101;2.851994;2.562709;2.528869;2.413385;2.877292;2.026031;2.023896;2.02061
27.18201;2.85183;2.56468;2.529197;2.41355;2.877785;2.026196;2.024553;2.02061
27.18301;2.852651;2.566652;2.529526;2.413878;2.877949;2.027017;2.024717;2.021103
27.18401;2.852487;2.559424;2.529033;2.413385;2.877292;2.026524;2.023896;2.020446
27.18501;2.85298;2.560738;2.529033;2.413385;2.877457;2.026688;2.024389;2.020775
27.18601;2.853144;2.562545;2.528376;2.413221;2.877457;2.026524;2.024224;2.020446
27.18701;2.852487;2.563859;2.52854;2.413057;2.877292;2.027017;2.023896;2.020775
27.18801;2.853801;2.560738;2.529197;2.413385;2.877292;2.027017;2.023896;2.02061
27.18901;2.853308;2.562709;2.528376;2.413221;2.877292;2.026688;2.023567;2.020282
27.19001;2.85298;2.564352;2.52854;2.412892;2.876635;2.026688;2.023403;2.019953
27.19101;2.85298;2.565995;2.529033;2.413714;2.877949;2.027346;2.02406;2.020446
27.19201;2.852651;2.558274;2.529197;2.413221;2.877457;2.027181;2.023567;2.020282
27.19301;2.853144;2.560902;2.528705;2.41355;2.877457;2.027838;2.024224;2.02061
27.19401;2.852651;2.562873;2.529197;2.413385;2.877457;2.02751;2.02406;2.02061
27.19501;2.851666;2.563366;2.529362;2.413221;2.877457;2.02751;2.023896;2.020282
27.19601;2.851501;2.557617;2.52969;2.413714;2.877785;2.027838;2.023896;2.020939
27.19701;2.852158;2.560574;2.52969;2.413714;2.878114;2.028003;2.024389;2.021267
27.19801;2.851337;2.561888;2.529855;2.413385;2.877621;2.02751;2.023896;2.020282
27.19901;2.851501;2.562709;2.529855;2.41355;2.877457;2.027674;2.023896;2.020446
27.20001;2.850516;2.559916;2.528869;2.413057;2.877621;2.02751;2.023732;2.02061
27.20101;2.850516;2.562216;2.528869;2.413221;2.877128;2.02751;2.023896;2.02061
27.20201;2.850187;2.564352;2.529197;2.41355;2.877457;2.027674;2.023896;2.021267
27.20301;2.849202;2.564188;2.528869;2.413385;2.877128;2.027181;2.023403;2.020446
27.20401;2.848544;2.558767;2.529033;2.413385;2.876964;2.026853;2.023403;2.020282
27.20501;2.848873;2.561066;2.529033;2.413385;2.877785;2.027346;2.023567;2.020775
27.20601;2.847559;2.562545;2.52969;2.413385;2.877457;2.027346;2.023403;2.020282
27.20701;2.847887;2.561559;2.529526;2.41355;2.877785;2.02751;2.023896;2.02061
27.20801;2.847395;2.562873;2.529033;2.413714;2.877785;2.02751;2.023896;2.02061
27.20901;2.847066;2.564516;2.52854;2.413221;2.877128;2.027181;2.023567;2.020282
27.21001;2.846902;2.566323;2.529362;2.413714;2.877785;2.02751;2.023732;2.02061
27.21101;2.846737;2.557617;2.529033;2.414042;2.878114;2.027674;2.02406;2.020939
27.21201;2.846245;2.559095;2.52854;2.413221;2.877621;2.026688;2.023403;2.020446
27.21301;2.84608;2.561724;2.52969;2.41355;2.877621;2.027017;2.023403;2.020282
27.21401;2.845916;2.562709;2.528869;2.413057;2.877457;2.027017;2.023403;2.020282
27.21501;2.845423;2.558274;2.528705;2.413057;2.877128;2.026688;2.023239;2.020282
27.21601;2.845752;2.561559;2.529033;2.41355;2.877785;2.027181;2.023403;2.02061
27.21701;2.845423;2.563202;2.52854;2.413221;2.877292;2.026688;2.023074;2.020282
27.21801;2.84493;2.564188;2.528048;2.413057;2.877128;2.02636;2.022746;2.020118
27.21901;2.84493;2.558109;2.529526;2.413221;2.877457;2.026853;2.023239;2.02061
27.22001;2.844438;2.560574;2.529033;2.413057;2.877292;2.026524;2.023403;2.019953
27.22101;2.844602;2.562709;2.529197;2.41355;2.877457;2.026688;2.023239;2.02061
27.22201;2.844766;2.563531;2.529362;2.41355;2.877621;2.026688;2.023239;2.02061
27.22301;2.843945;2.557617;2.528705;2.413385;2.877128;2.026853;2.023239;2.02061
27.22401;2.844109;2.560245;2.529197;2.41355;2.877621;2.027017;2.023403;2.02061
27.22501;2.844273;2.562216;2.52969;2.413878;2.878114;2.02751;2.023896;2.021432
27.22601;2.84378;2.562216;2.529526;2.41355;2.877457;2.026853;2.023239;2.02061
27.22701;2.843945;2.558931;2.529197;2.41355;2.877457;2.027181;2.023239;2.020775
27.22801;2.843452;2.561066;2.529855;2.413385;2.877621;2.026853;2.023239;2.02061
27.22901;2.842959;2.562216;2.528869;2.413057;2.877457;2.026688;2.02291;2.020775
27.23001;2.842959;2.560081;2.529362;2.413385;2.877292;2.027181;2.023239;2.020282
27.23101;2.842631;2.556467;2.528869;2.413057;2.877292;2.026853;2.022746;2.020282
27.23201;2.842302;2.558767;2.529033;2.413057;2.877292;2.026688;2.022746;2.020282
27.23301;2.842631;2.560574;2.529033;2.413057;2.877457;2.027346;2.02291;2.020282
27.23401;2.842795;2.558602;2.529197;2.413057;2.876799;2.026853;2.022746;2.020282
27.23501;2.842466;2.561231;2.528869;2.41355;2.877457;2.02751;2.023074;2.020446
27.23601;2.842795;2.563366;2.529362;2.413714;2.877785;2.027838;2.023074;2.02061
27.23701;2.842138;2.564352;2.529362;2.413221;2.877457;2.027346;2.023074;2.020446
27.23801;2.842795;2.554003;2.52969;2.41355;2.877949;2.027674;2.023567;2.02061
27.23901;2.842302;2.556631;2.529526;2.413878;2.877949;2.028003;2.023403;2.020939
27.24001;2.842302;2.558602;2.529033;2.413385;2.877785;2.02751;2.023074;2.02061
27.24101;2.842631;2.559916;2.529197;2.413385;2.877292;2.027674;2.023403;2.02061
27.24201;2.842138;2.557617;2.52854;2.413057;2.877292;2.02751;2.023074;2.020446
27.24301;2.841316;2.559752;2.528212;2.413057;2.876964;2.027181;2.022746;2.020282
27.24401;2.842138;2.562052;2.529526;2.41355;2.877457;2.027674;2.023239;2.020446
27.24501;2.841809;2.562873;2.528705;2.41355;2.877128;2.02751;2.02291;2.020282
27.24601;2.842466;2.554824;2.52854;2.413385;2.877621;2.027838;2.023074;2.02061
27.24701;2.842138;2.557124;2.527883;2.41355;2.877621;2.02751;2.023074;2.020446
27.24801;2.842138;2.558931;2.528376;2.413385;2.877457;2.02751;2.023074;2.020446
27.24901;2.841973;2.559752;2.528869;2.413714;2.877621;2.027674;2.023403;2.02061
27.25001;2.842631;2.557945;2.529362;2.413878;2.878278;2.027838;2.023896;2.021267
27.25101;2.841973;2.559752;2.528869;2.41355;2.877621;2.027674;2.02291;2.020446
27.25201;2.842138;2.561724;2.529526;2.41355;2.877621;2.02751;2.023403;2.020939
27.25301;2.841973;2.567145;2.529033;2.413221;2.877457;2.027181;2.023239;2.020446
27.25401;2.841645;2.553017;2.529526;2.412892;2.877128;2.027181;2.023403;2.020282
27.25501;2.842302;2.556138;2.528869;2.41355;2.877457;2.027674;2.023239;2.020446
27.25601;2.841809;2.557452;2.528869;2.413221;2.877128;2.027346;2.02291;2.020118
27.25701;2.841973;2.554824;2.528869;2.413385;2.877128;2.027346;2.023074;2.020118
27.25801;2.841973;2.556138;2.528869;2.413057;2.877292;2.027674;2.023403;2.020775
27.25901;2.841645;2.558274;2.529033;2.413385;2.877457;2.027346;2.02291;2.020118
27.26001;2.842138;2.559916;2.528705;2.41355;2.877621;2.027838;2.023239;2.020775
27.26101;2.842466;2.555481;2.529362;2.413878;2.877949;2.028167;2.023403;2.020775
27.26201;2.842302;2.557452;2.52854;2.412892;2.877292;2.027674;2.023239;2.020446
27.26301;2.841809;2.559752;2.529362;2.41355;2.877457;2.027838;2.023567;2.020775
27.26401;2.841973;2.561066;2.529197;2.41355;2.877457;2.027838;2.023239;2.020775
27.26501;2.842138;2.554824;2.529197;2.413221;2.877457;2.028003;2.023074;2.02061
27.26601;2.842302;2.557124;2.529362;2.413714;2.877292;2.028003;2.023239;2.02061
27.26701;2.841973;2.558931;2.528869;2.413221;2.876799;2.027346;2.02291;2.020446
27.26801;2.841809;2.559916;2.528212;2.412892;2.877292;2.027346;2.022582;2.020118
27.26901;2.841973;2.55236;2.528869;2.41355;2.877457;2.027838;2.023074;2.02061
27.27001;2.841645;2.55466;2.529197;2.413057;2.877292;2.02751;2.02291;2.020118
27.27101;2.842138;2.556795;2.52854;2.41355;2.877621;2.027838;2.023074;2.02061
27.27201;2.841973;2.557945;2.528869;2.41355;2.877785;2.028167;2.023074;2.02061
27.27301;2.841152;2.554824;2.528869;2.413221;2.877292;2.027838;2.02291;2.020118
27.27401;2.842138;2.557124;2.529362;2.41355;2.877128;2.028003;2.023403;2.02061
27.27501;2.842302;2.559095;2.529526;2.413714;2.877785;2.028495;2.023896;2.020939
27.27601;2.842138;2.559259;2.529197;2.413057;2.877457;2.028003;2.023074;2.020282
27.27701;2.842466;2.556467;2.528869;2.413385;2.877785;2.028331;2.023567;2.02061
27.27801;2.841973;2.558274;2.528869;2.413057;2.877292;2.028167;2.023239;2.02061
27.27901;2.842138;2.559916;2.528869;2.413385;2.877292;2.028167;2.023074;2.02061
27.28001;2.842631;2.555317;2.528869;2.413221;2.877457;2.028824;2.023896;2.020446
27.28101;2.842466;2.55351;2.528869;2.413385;2.877128;2.028495;2.023074;2.020282
27.28201;2.842138;2.555645;2.528869;2.413057;2.876964;2.028495;2.023074;2.020282
27.28301;2.842631;2.557452;2.529197;2.41355;2.877457;2.028824;2.023732;2.02061
27.28401;2.842466;2.554003;2.528869;2.413057;2.877292;2.028824;2.023567;2.020118
27.28501;2.842959;2.55696;2.529362;2.414042;2.877785;2.029317;2.023896;2.020446
27.28601;2.843123;2.559424;2.529526;2.413878;2.877785;2.029153;2.023896;2.02061
27.28701;2.842466;2.560081;2.529197;2.413385;2.877457;2.028988;2.023732;2.020118
27.28801;2.842959;2.551867;2.530019;2.41355;2.877785;2.029317;2.024224;2.020775
27.28901;2.843616;2.55466;2.529197;2.413878;2.877785;2.029317;2.024224;2.021103
27.29001;2.843945;2.555974;2.528869;2.413221;2.877128;2.029153;2.023732;2.02061
27.29101;2.844273;2.557452;2.529362;2.413221;2.877292;2.029153;2.02406;2.020446
27.29201;2.845095;2.554167;2.52854;2.413221;2.876964;2.02866;2.023403;2.020282
27.29301;2.846573;2.556795;2.529197;2.412892;2.877128;2.028495;2.023239;2.019953
27.29401;2.848709;2.558931;2.529362;2.413385;2.877621;2.028824;2.02406;2.020282
27.29501;2.849859;2.559588;2.528869;2.412892;2.877292;2.028824;2.023732;2.020282
27.29601;2.85068;2.552688;2.529197;2.413221;2.877292;2.02866;2.023896;2.019789
27.29701;2.852651;2.555317;2.528705;2.413385;2.877621;2.02866;2.023896;2.020446
27.29801;2.853637;2.556795;2.52854;2.413057;2.876964;2.028495;2.023896;2.020118
27.29901;2.854787;2.557945;2.528869;2.41355;2.877785;2.02866;2.024224;2.020939
27.30001;2.856265;2.555317;2.529526;2.413878;2.877785;2.029317;2.024717;2.020939
27.30101;2.856758;2.55696;2.529033;2.413385;2.877457;2.028331;2.02406;2.020446
27.30201;2.858401;2.558767;2.529033;2.41355;2.877621;2.02866;2.024389;2.020775
27.30301;2.859058;2.558109;2.529197;2.413878;2.877785;2.028988;2.024717;2.020939
27.30401;2.859386;2.552524;2.529526;2.41355;2.877292;2.028167;2.024224;2.020775
27.30501;2.859058;2.55466;2.528869;2.41355;2.877457;2.028495;2.02406;2.020775
27.30601;2.858237;2.555645;2.529197;2.413221;2.877457;2.028167;2.024389;2.020446
27.30701;2.859222;2.55121;2.52854;2.412728;2.877128;2.02751;2.024224;2.020446
27.30801;2.860044;2.553181;2.529197;2.413714;2.877621;2.028167;2.024224;2.02061
27.30901;2.859222;2.554988;2.529362;2.413057;2.877128;2.027838;2.023732;2.020118
27.31001;2.857908;2.556795;2.529033;2.41355;2.877128;2.028003;2.02406;2.020118
27.31101;2.856758;2.550553;2.529197;2.413385;2.877457;2.028167;2.024717;2.02061
27.31201;2.854787;2.552524;2.528705;2.413221;2.877292;2.028003;2.024224;2.02061
27.31301;2.85298;2.555153;2.528869;2.41355;2.877621;2.028167;2.024717;2.020775
27.31401;2.850516;2.556795;2.529362;2.413878;2.878114;2.02866;2.025046;2.020939
27.31501;2.84723;2.55006;2.528048;2.413221;2.877292;2.028331;2.024389;2.020446
27.31601;2.844766;2.552524;2.529033;2.41355;2.877621;2.028331;2.024717;2.02061
27.31701;2.840988;2.554003;2.528705;2.41355;2.877621;2.028824;2.024717;2.020446
27.31801;2.837374;2.555317;2.528705;2.413221;2.877457;2.02866;2.024389;2.020446
27.31901;2.832774;2.551374;2.529197;2.41355;2.877457;2.028824;2.024553;2.02061
27.32001;2.83031;2.553346;2.528869;2.413057;2.876964;2.028824;2.024224;2.020282
27.32101;2.825875;2.554988;2.528048;2.412892;2.876964;2.028824;2.02406;2.020118
27.32201;2.822261;2.556302;2.528869;2.413385;2.877621;2.029481;2.024553;2.02061
27.32301;2.819961;2.55121;2.528869;2.413221;2.877128;2.029317;2.024553;2.020939
27.32401;2.818482;2.553838;2.529197;2.41355;2.877621;2.029645;2.024389;2.02061
27.32501;2.816675;2.55581;2.529526;2.41355;2.877457;2.029645;2.024553;2.020775
27.32601;2.81569;2.560245;2.529197;2.413057;2.877128;2.02981;2.024553;2.02061
27.32701;2.814376;2.55121;2.52969;2.413221;2.877621;2.030302;2.024553;2.021103
27.32801;2.811419;2.553674;2.52969;2.413878;2.878278;2.030631;2.02521;2.021432
27.32901;2.809119;2.554988;2.52854;2.413221;2.877457;2.030138;2.024224;2.020775
27.33001;2.808133;2.553674;2.529362;2.413221;2.877292;2.030467;2.024881;2.020939
27.33101;2.807312;2.55466;2.529197;2.413221;2.877457;2.030795;2.024717;2.020939
27.33201;2.805176;2.556795;2.528705;2.413385;2.877292;2.031124;2.024389;2.020775
27.33301;2.805341;2.558602;2.52854;2.41355;2.877785;2.031124;2.024553;2.020775
27.33401;2.803862;2.548582;2.528376;2.413057;2.877128;2.030795;2.024224;2.02061
27.33501;2.803041;2.550717;2.527719;2.412892;2.877128;2.030631;2.02406;2.020446
27.33601;2.804191;2.553346;2.529033;2.413221;2.877457;2.031452;2.024553;2.021103
27.33701;2.805341;2.554167;2.529033;2.413221;2.877292;2.031452;2.024389;2.02061
27.33801;2.80764;2.550717;2.529526;2.413385;2.877457;2.031781;2.024389;2.020775
27.33901;2.810104;2.553017;2.529197;2.413714;2.877621;2.032109;2.024553;2.021103
27.34001;2.812569;2.554824;2.528869;2.41355;2.877292;2.031781;2.024717;2.020939
27.34101;2.816018;2.556138;2.528869;2.413385;2.877457;2.031945;2.024717;2.021267
27.34201;2.817825;2.549567;2.529197;2.413714;2.878114;2.032438;2.025046;2.021596
27.34301;2.819797;2.551374;2.528048;2.413385;2.877457;2.031945;2.024389;2.020939
